IID,ROI_0,ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15,ROI_16,ROI_17,ROI_18,ROI_19,ROI_20,ROI_21,ROI_22,ROI_23,ROI_24,ROI_25,ROI_26,ROI_27,ROI_28,ROI_29,ROI_30,ROI_31,ROI_32,ROI_33,ROI_34,ROI_35,ROI_36,ROI_37,ROI_38,ROI_39,ROI_40,ROI_41,ROI_42,ROI_43,ROI_44,ROI_45,ROI_46,ROI_47,ROI_48,ROI_49,ROI_50,ROI_51,ROI_52,ROI_53,ROI_54,ROI_55,ROI_56,ROI_57,ROI_58,ROI_59,ROI_60,ROI_61,ROI_62,ROI_63,ROI_64,ROI_65,ROI_66,ROI_67,ROI_68,ROI_69,ROI_70,ROI_71,ROI_72,ROI_73,ROI_74,ROI_75,ROI_76,ROI_77,ROI_78,ROI_79,ROI_80,ROI_81,ROI_82,ROI_83,ROI_84,ROI_85,ROI_86,ROI_87,ROI_88,ROI_89,ROI_90,ROI_91,ROI_92,ROI_93,ROI_94,ROI_95,ROI_96,ROI_97,ROI_98,ROI_99,ROI_100,ROI_101,ROI_102,ROI_103,ROI_104,ROI_105,ROI_106,ROI_107,ROI_108,ROI_109,ROI_110,ROI_111,ROI_112,ROI_113,ROI_114,ROI_115
162733,5.8627695e-05,0.025337508,0.037561227,0.00063277443,0.051021382,0.2233393,0.10127893,0.029925343,0.025429586,0.029125167,1.5896596e-06,0.06191395,0.001597952,0.1336611,0.02789979,0.14523673,0.012441735,0.0033136918,0.002584738,0.009250528,0.05491474,0.01748789,0.03378663,0.00033933303,0.09612229,0.0012673562,0.12662353,3.6119334e-05,0.008378891,0.03765941,0.004904598,0.002593752,0.003482268,0.009033093,0.071220055,0.0036978016,0.021832217,0.029246138,0.05997624,0.0022479636,0.028249474,0.038028974,0.19428936,0.031041536,0.03551537,0.01331334,0.003327403,0.1411071,0.039150327,0.00058785005,0.040250223,0.0006649845,0.07661143,0.037600234,0.014906764,0.043207362,0.022203216,0.05189643,0.00045854587,0.030259127,0.15734258,0.22680673,0.008628446,0.0040393216,0.057072785,0.05687523,0.03041535,0.035213985,0.071296394,0.03384096,0.029854177,0.0056058904,0.01586086,0.029144926,0.005098503,0.03836984,0.006716019,0.014218501,0.008702841,0.08655403,0.019076623,0.013510081,0.0003360034,0.15939364,0.0027234047,0.054367457,0.3238447,0.053455085,0.00950643,0.0046858313,0.103688166,0.02836729,0.1498796,0.013742928,0.008370458,0.41927853,0.016781097,0.27371022,0.035760827,0.13138953,0.021978164,0.20053913,0.0037995146,0.108930245,3.898502,0.63582,0.56903684,0.71041596,0.32779658,0.023113698,0.015832933,0.01637508,0.022721298,0.010684374,0.24027686,0.2596442
162935,0.017597988,0.0058621215,0.14816928,0.019498773,0.028224716,0.13506098,0.004939867,0.1333175,0.04057409,0.017933669,0.089331046,0.012150436,0.12827817,0.019096633,0.006144535,0.01051429,0.005485077,0.002638059,0.0020544997,4.7180724e-06,0.05099415,0.037808783,0.1392528,0.010038259,0.00066349446,0.07855582,0.0620092,0.039792508,0.07713244,0.13533828,0.07930714,0.10299844,0.027173301,0.038467154,0.0060830717,0.0045177396,0.035199065,0.019515572,0.016565137,0.0017299195,0.001379655,0.09057997,0.03859156,0.035732653,0.0014077587,0.01340712,0.08505701,0.0012062362,0.073941946,0.04580417,0.027648266,0.008889046,0.0035650346,0.06708829,0.043854102,0.002755644,0.03280151,6.1384904e-05,0.025241641,0.002786383,0.026338713,0.046306375,0.00035668662,0.027166815,0.000112826136,0.06074066,0.08821749,0.008011489,2.8864657e-05,0.002844706,0.03051386,0.06795497,0.00040952768,0.034448616,0.0021931324,0.0019502537,0.011396723,0.0039133313,0.08816113,0.0040079597,0.016515853,0.019822944,0.036824245,0.032353718,0.011210144,0.0028322896,0.05736562,0.2949876,0.0078121587,0.029479457,0.016105808,0.013846537,0.05725126,0.007629535,0.48128214,0.08517047,0.034426283,0.029277552,0.00011498773,0.0011646764,0.62513834,0.047956318,0.15493071,0.057887353,6.331674,0.0056568407,0.061657257,0.10257919,0.15514667,0.29645038,0.002742846,0.23792893,0.1934335,0.26560992,0.030211348,0.14429647
163129,0.1090154,0.015856728,0.020233266,0.15154919,0.28211752,0.7113076,0.0070344857,0.1350344,0.35032752,0.8687752,0.0013126627,0.016411658,0.060995776,0.09863513,0.09146598,0.27981073,0.054032438,0.05252481,0.05342065,0.018915037,0.012165659,0.0018088155,0.12722303,0.14568532,0.9497983,0.55534387,0.059301898,0.12586582,0.030258074,0.016078996,0.007879022,0.005993828,0.043268204,0.06574979,0.017637601,0.039946478,0.012490389,0.010821983,0.19771317,0.049455203,0.00019919343,0.082393736,0.11508504,0.041578542,0.030857928,0.00035309556,0.06565183,0.014384295,0.0064756037,0.00043193338,0.115129225,0.018928263,0.101928055,0.0060402667,0.023154648,0.062023886,0.014466738,2.500527e-05,0.062720016,0.021963878,0.005461298,0.0010176302,0.0005475138,0.29459846,0.005234998,0.016494084,0.061903365,0.0002981332,0.12895913,0.047350664,0.001412769,0.0019430822,0.0011198563,0.030510945,0.0005583565,0.009088346,0.00011971475,0.00045181817,0.004257313,0.00832746,0.052092552,0.044069856,0.085138485,0.061372805,0.046478767,0.00052481546,0.013441041,0.33644134,0.0047788657,0.00507132,0.054095857,0.0017040742,0.0896025,0.05726628,0.06242343,0.006921785,0.02499558,0.0053788037,0.0053537134,0.004104545,0.0075825322,0.034328125,0.027245417,0.0030256032,9.242922,0.015168385,0.51949453,0.32277238,0.31870767,0.0016026952,0.042354148,0.0026833147,0.02153778,0.07225401,0.053789057,0.008711004
163331,0.05355275,0.21162581,0.04318293,0.24078773,8.98896e-05,0.14135967,0.032870505,0.13857949,0.0032413648,0.16712028,0.013767479,0.056124337,0.022094037,0.082479306,0.0014191469,0.13896343,0.026779266,0.015519648,0.00057537307,0.0029713397,0.050464205,1.2968799e-06,0.021932716,0.08218917,0.01721027,0.017264344,0.018605167,0.0011626715,0.13186468,0.077264085,0.016257815,0.010305173,0.0011830434,0.0016638209,0.0024814687,0.006468252,0.017931985,0.29245514,0.25323436,0.045086704,0.018788578,0.15840623,0.02405449,0.18667729,0.05554469,0.3179133,0.00064493204,0.16550949,0.07769668,0.2804402,0.020349298,0.25418738,0.63807607,0.40088412,0.060353406,0.03925439,0.098647036,0.0035169644,0.03015456,0.09567589,0.18576378,0.066346034,0.10091899,0.0142235765,0.18575083,0.07862773,0.02716049,0.18794835,0.0006555409,0.009200503,0.0805756,0.023029337,0.15990853,0.15712959,0.10670728,0.1050858,0.00089426036,0.00010913411,0.031993546,0.15934338,0.007991858,0.0040752986,0.55269456,0.3260563,0.014805476,0.010534132,3.495966,0.13288245,0.13488413,0.02863094,0.1284491,0.080737464,0.11549705,0.025196074,0.66468745,0.011782044,0.065954715,0.022657912,0.032896187,0.57743555,0.043103427,0.030481853,0.00022589632,0.035404164,16.132889,0.009537162,0.65839636,0.11886303,0.0012047214,0.19895421,0.008272045,0.5711966,0.072507456,0.13498083,0.0027909565,0.009000142
163432,0.0005455427,0.028065272,5.410705e-05,0.0008905052,0.030497631,0.017898388,0.06964477,0.028306216,0.00025514155,0.0007674357,0.18247862,0.06255649,0.008037107,0.28358763,0.014986149,0.11480437,0.015405418,0.016965212,0.14812319,0.020637222,0.17982693,3.856076e-05,0.57719517,0.011049652,0.03501232,0.067779444,0.01850968,0.08442252,0.18241617,0.5724129,0.173454,0.06445283,0.17832398,0.14089097,0.030998202,0.00086642324,0.14092447,0.02781521,0.06739579,0.040466033,0.15053749,0.049453348,0.008007724,0.0013695977,5.9691985e-08,0.0132991625,0.005534776,0.0007983358,0.0076153595,0.10092941,0.00018594193,0.014032108,0.015103093,0.20842233,0.0027217907,0.00062710163,0.0015793028,0.001459492,0.4318608,0.037710253,0.0886146,0.08273703,0.0001905822,0.12102033,0.0070110243,0.008500814,0.21025595,0.18210939,0.004798459,0.18673709,0.15191905,0.0054990924,0.0050457804,0.0021716529,0.002639596,0.013157893,0.022057215,0.01836959,0.06946563,0.0052858396,0.02090755,0.07358717,0.23232798,0.056403283,0.05552119,0.08754865,0.065434344,0.019322399,0.009133607,0.029425079,0.015719632,0.20393892,0.0026720022,0.00020687636,1.0347906,0.3263323,0.2662281,0.25018278,0.099854015,0.04024152,0.014247784,0.0017357353,5.9904232e-05,0.013689854,11.794889,0.017655011,0.0005256071,0.02488279,1.5718752,0.6865648,0.19583322,0.05149967,0.63963985,0.093911424,0.10334326,0.37383315
163836,0.00065682345,0.026564274,0.18500854,0.000109365865,0.06659123,0.019509777,0.000118003605,0.009337814,0.2875254,0.00041986658,0.0032062093,0.37626642,0.12354014,0.00075794436,0.009897107,0.09911759,0.3474156,0.1958456,0.041131843,0.058385383,0.023645075,0.0005053134,0.16004543,0.04013097,0.12840924,0.11552987,0.0032359376,0.17834961,0.066152826,0.17652565,0.14949493,0.095320694,0.006986476,8.9147456e-05,0.1631168,0.0053991717,0.16679421,0.22526067,0.19166794,0.059742328,0.3716551,0.25126833,0.014830552,0.0027395661,0.61552584,0.1797915,0.20388831,0.31868345,0.0011385152,0.10697942,0.13851932,0.18366584,0.0006946849,0.00019487506,0.56400204,0.057839092,0.012861219,0.093918584,0.0009614114,0.016254928,0.024766697,0.023389177,0.03913844,0.15739588,0.016385837,0.014462424,0.0030584326,0.014546628,0.04397706,0.22539723,0.062766984,0.048165288,0.4282714,0.528481,0.40401256,0.014145872,0.004917129,0.044959374,3.149449e-06,0.24107029,0.19564955,0.58060235,4.726188,0.8510064,0.08629245,0.022176296,3.1809978,0.29270118,0.08780213,0.02304515,0.8606065,0.114777334,3.2176287,0.28694892,0.00012560986,0.18926935,0.45363292,0.23487344,0.042939518,0.13097185,0.56618404,0.7404438,1.5178343,0.056895785,7.805384,0.7208557,0.67650986,0.025879756,0.43568477,0.021888336,0.16216278,0.033303075,1.2401382,0.0005874917,0.64074934,0.42053294
164030,0.038091615,0.0017358967,0.0004986043,0.00094701507,0.02957556,0.0015641629,0.5889884,0.2704361,0.51937324,0.3399124,0.2454835,0.28853968,0.2158003,0.26542786,5.709571e-05,0.09681303,0.002543559,0.0018511983,0.13309854,0.010007105,0.0072229067,0.014729939,0.01885352,0.016637435,0.00014398842,0.09848197,0.024898218,0.041391343,0.00019686543,0.00036319104,0.00024555036,0.062103402,0.045871537,0.041763708,0.039193053,0.0071051354,0.04064147,0.053339858,0.012587106,0.3178129,0.037755854,6.983344e-06,0.037974685,0.070661396,0.035201237,2.7456792e-10,0.02106117,0.06130965,1.9315965e-05,0.0021578535,0.0014495853,0.101540186,0.021957174,0.038608912,0.059660494,0.08787593,0.004325787,0.023722228,0.0382604,0.004222325,0.0027069997,0.01632596,0.055906907,0.0014549074,0.01716194,1.1002479e-05,0.024809996,0.0044712108,0.04063117,0.0012472234,2.1962767e-05,0.009975481,0.008829028,0.0050655636,0.0123179965,0.05085058,0.002921322,0.002315485,0.013027937,0.25809938,0.010587208,0.019384395,0.07127193,0.01737791,0.0028774198,0.0024593505,0.07190178,0.011209541,0.031067805,0.0008368195,1.6784186e-05,0.1249722,0.044066865,0.06464194,0.096651495,0.054562286,0.07171861,0.0026842942,0.0003105809,0.013495646,6.738163e-06,0.0059939204,0.08447984,0.0046937237,11.70296,0.2176962,0.117482126,0.0051475856,0.7498512,0.08813944,0.057125255,1.9723213e-05,0.122792296,0.01744299,0.06792266,0.64712876
164131,0.00032116548,0.026578411,0.027045082,0.14864504,0.040369894,0.006300334,0.14976071,0.11150798,0.020411925,0.054526217,0.026133845,0.04635949,0.037897415,0.011465995,0.007849734,2.6616106e-05,0.001288185,0.070632435,0.00073769735,0.00015925617,0.030681586,0.00017691383,0.054573342,0.07840125,0.008880045,2.0795174e-05,0.080051586,0.07186155,0.0011775104,0.005197935,0.010434822,0.01101667,0.029904373,0.012783049,0.0072257766,0.00028777187,0.0001509577,0.05146897,0.0151675055,0.05291125,0.0014067659,0.04712688,0.00042680043,0.006600615,0.0024090935,0.03036375,0.03473385,0.06167652,0.00012495604,0.0010040787,0.012337307,0.0104524745,0.063129544,0.033450823,0.17454717,0.008255357,0.004007775,0.019852042,0.044339463,0.055314858,0.027347174,0.00033079684,0.013553582,0.019460157,0.053113867,0.1663858,0.006308393,0.00060087873,0.02178488,0.010190385,0.043989137,0.04193406,0.0047275084,0.00075405044,0.002442301,0.005705122,0.008859151,0.021525513,0.06585544,0.07094472,0.09316369,0.038894188,0.00040060983,0.039740067,0.08120742,0.036492836,0.0016881784,0.0033636645,0.172891,0.09501166,3.0042065e-05,0.079826154,0.18984306,0.15963729,0.017356552,0.021559196,0.0048058853,1.0463958e-06,0.07049092,0.06464988,0.4193917,0.05097777,0.20650081,0.21733084,8.417943,0.041645136,1.5744081e-07,0.113254905,0.020480858,0.099206485,0.015294382,0.045085706,0.11436449,0.06361786,0.09404617,0.013170524
164636,0.038885135,0.011281923,0.09364411,0.054943055,0.022844661,0.0002657607,0.013515658,0.06756758,0.050576977,0.34895962,0.0016881,0.09135369,0.0021977797,0.052278016,0.014388545,0.3703162,0.0059583485,0.058825362,0.12402693,0.20516975,0.00017080431,0.0054247,0.0016966823,0.004814608,0.010314548,0.033903334,0.004953307,0.097741805,0.00020934413,0.010963319,0.011183584,0.0005215714,0.025875442,0.0067613763,0.034953646,0.004222451,0.000120377445,0.0032597699,0.001027788,0.005351024,0.07450993,0.0033031872,0.016331695,0.014717171,0.049149998,0.0016404516,2.3293242e-05,3.072742e-07,0.15466256,0.0056752316,0.020020597,0.013253636,0.0020097042,0.049651135,8.457817e-05,0.0062605278,0.0169403,0.017039778,0.025920428,0.00022444916,0.018785734,0.19588602,0.0073371013,0.05828894,0.0041273874,0.08307578,0.035358377,0.09639339,0.0010001012,0.027926268,0.08165056,5.624095e-05,0.0105073415,0.00086074986,0.007995034,0.002853194,0.00032170405,0.002411897,0.009830936,0.059809186,0.041356582,3.1670916e-05,0.1655221,0.18034366,0.00019793399,0.01772987,0.42578197,0.0062202746,0.0033243506,0.00016806247,0.04318769,2.9699364e-05,0.048392814,0.24863124,0.21383728,0.63907903,0.21413814,0.43672177,0.0824628,0.10615275,0.0052784663,0.21070714,0.0014112138,0.0011596087,8.590309,0.2695844,0.7880442,0.41337687,0.7483626,0.07977236,0.31678113,0.107768506,0.011558785,0.13583429,0.11981032,0.9788889
164939,0.119518645,0.2248141,0.044338964,0.016232867,0.06442529,0.042101886,0.00952222,0.011395921,0.015531917,0.048234954,0.1543528,0.00012929189,0.0006825506,0.00054980826,0.00739866,0.002843727,0.06978374,0.11966986,0.57472867,0.36498332,0.07296386,0.008142183,0.06675218,0.00076099305,0.29041168,0.14299254,0.07077796,0.004360783,0.07584728,0.4440904,0.12192924,0.06377163,0.27732426,0.40119588,0.064102665,0.16445872,0.019118302,0.008096166,0.11185254,1.6146789e-05,0.052488662,0.035863042,0.1451941,0.0781014,0.040681437,0.18668918,0.105831556,0.11429111,0.15725544,0.031323697,0.10144152,0.011830294,0.0062221973,0.038302664,0.03078198,3.406458e-05,0.27183482,0.06379999,0.0073034842,0.0012777622,0.079456545,0.03059516,0.004052523,0.0077850404,0.16540888,0.13383442,0.2608835,0.29098874,0.8895403,0.9937424,0.19596104,0.023666069,0.0044433074,0.0552968,0.06347179,0.102877654,0.12936185,0.07808974,0.24360414,0.11748374,0.041484684,0.06231917,0.0046569644,0.0002802304,0.07613377,0.0020251677,0.50869614,0.026129104,0.03658991,0.083542936,0.36172807,0.46029237,0.032610737,0.050929144,0.6934149,0.17991242,0.43272933,0.14634961,0.28115782,0.100665495,0.13801599,0.025920179,0.012197656,0.029153982,10.259241,0.071851544,0.279701,1.0648327,0.18709116,0.2880561,0.3193709,1.9060671,0.27409714,0.00092101214,0.023031436,0.15618871
165032,0.33987588,0.11467049,0.099469796,0.26946735,0.002158482,0.03713923,0.05756296,0.005779159,6.5479276e-07,0.005285926,0.04182823,0.0024311673,0.017487938,0.013970931,0.0038551693,0.10458154,0.013567672,0.0018982914,0.043890458,0.015990673,0.0006255458,0.0022465563,0.017591363,0.42343372,0.31128928,0.04413283,0.03496022,0.03211941,0.0006208364,0.12310483,0.09581529,0.004978105,0.00018424793,0.013430747,1.1530215e-05,0.043492693,0.017140582,0.09379708,0.13217078,0.0046106367,0.0015788552,0.005402098,0.11282087,0.000302707,0.0004590974,0.013496879,0.04268626,0.023118837,0.0077345404,0.11797011,0.1208094,3.6466205e-05,0.32378367,0.48376033,0.00601881,0.0961818,0.15543273,0.13488896,0.15152413,0.0884686,0.006782065,0.086489424,0.014035201,0.01985441,0.13606162,0.027608924,0.06420147,0.070450306,0.0039187847,0.14661789,0.0271149,0.00016399512,0.14816923,0.10582605,0.0002523217,0.018538227,0.038109172,0.058343753,0.010316013,0.050922204,0.00071823876,0.0060614552,0.5160066,0.1376352,0.0023358301,0.041142676,0.0017500047,0.088364616,0.20606023,0.0023499178,0.00083909876,0.0324038,0.11876384,0.02764441,0.094942205,0.31311548,0.15924445,0.0051102904,0.28532362,0.22013025,0.2597615,0.075136535,0.028731035,0.029652828,5.5415063,0.01443497,0.14734451,0.0890613,0.14639273,0.019486573,0.024847254,0.25519407,0.32390848,0.2884548,0.48426846,0.19850452
165436,0.03580737,0.101899415,0.01607493,0.17653543,0.13228963,0.28951454,0.0021976177,0.14906088,0.015473007,0.11613894,0.014342266,0.00044593407,0.16554663,0.009906917,0.00061600725,0.00812944,0.12039056,0.0025344572,0.19172223,0.057171766,0.14966224,0.089638025,0.039601594,0.24199508,0.41853684,0.43038145,0.04996875,0.10394647,0.0036273461,0.023014668,0.28091824,0.16563979,0.058979355,0.000698911,0.0062746466,0.10586679,0.068658784,0.021084359,0.00791177,0.0117043285,0.047959477,0.007882457,0.16685195,0.06914311,0.010299583,0.0074951327,0.1285647,0.09560135,0.05745187,0.009740935,0.04822967,0.00437707,9.655622e-05,0.025938386,0.007386381,0.002677952,0.058080796,0.028421104,0.008892856,0.06779512,0.0013909247,0.001891001,0.037365608,0.00013199652,0.0038692788,0.1243749,0.0511951,0.004322961,0.47743782,0.0383835,0.04617067,0.10481905,0.028251579,0.13873626,0.027040133,0.0003523949,0.19327444,0.09416134,0.06039166,0.00070344395,0.00039558407,0.0054611196,0.0091365585,0.20295992,0.014812752,0.0023210582,0.007147704,0.11122072,0.0026080997,0.026395062,0.0011447745,0.07319441,0.04562583,0.036139827,0.35842234,0.35118216,0.2625701,0.15441726,0.10249527,0.038976282,0.24961981,0.037243832,0.2070297,0.006719712,12.637556,0.7990545,0.24821274,0.20401865,0.018648388,0.14262992,0.18014053,0.0045669256,0.20085555,0.69085824,0.75178736,0.34944484
165638,0.0647841,0.07560846,0.009573473,0.0001035195,0.15092,0.02557215,0.0015953322,0.008354728,0.17298451,0.004325987,7.191048e-06,0.0052563176,0.00025774923,0.06514625,0.03431475,0.102679916,0.0031236282,0.004182775,0.04145536,0.011216966,0.01229689,0.00017355106,0.027949652,0.100166254,0.34611097,0.21285078,0.16899838,0.19522032,0.01952112,0.03371481,0.05199106,0.14440937,0.0045452802,0.028219849,0.00038974467,0.011435329,0.0077191577,0.04882391,0.05454004,0.0018560278,0.030447813,0.06897977,0.06890471,0.0023429277,0.25680667,0.057960168,0.015610669,0.0030742688,0.1907743,0.2308851,0.017305437,0.13481016,0.0008544451,0.00057585357,0.00024367891,0.064776786,0.19503954,0.17096627,0.2199294,0.9982696,0.025103364,0.0031981952,0.0059586153,0.0053066695,0.02347118,0.02363899,0.16659456,0.06537243,0.06271306,0.11844881,0.01771527,0.049015306,0.09386529,0.1239905,0.017366353,0.058245506,0.005568795,0.027497223,0.016454287,0.022217803,0.00033191437,0.0015395299,0.054336414,0.030436685,0.016457774,0.0007961799,0.0968301,1.4614558,0.008412118,0.0058329687,0.07141874,0.15283738,0.48602086,0.3453746,0.25947762,0.24266262,0.043526985,0.0019005982,0.067417435,0.0022036685,0.00036080953,0.10736572,0.012325804,0.008274453,8.504115,0.0004489095,0.03868366,0.02679109,0.56678224,0.26878968,0.1588287,0.8644732,0.124539986,0.03198325,0.0012166922,0.23794945
165840,0.3195685,0.027726687,0.040833198,0.019325688,0.019063354,0.19893396,0.468676,0.1862418,0.018298779,1.184606e-05,0.008936166,0.007759838,0.0077071283,0.08743797,0.007970218,0.033036724,0.096447065,0.001464319,0.1987682,0.109658934,0.19146352,0.11536644,0.006223119,0.06650835,0.017304732,0.0010792966,0.025575314,0.040973082,8.4584746e-05,0.070167065,0.16447031,0.01006551,0.029686667,0.014569382,0.030670062,0.0160762,0.13976818,0.23479193,0.018824723,0.10299423,0.013155014,0.0027873553,0.094811484,0.008338566,0.18433182,0.070818625,0.16384272,0.043700483,0.09891114,0.119050935,0.042720787,0.094131954,0.00248495,0.12016433,0.01283356,0.16685002,0.13795753,0.5881008,0.09028981,0.5039355,0.34574702,0.839208,0.071877494,0.55477655,0.08901733,0.051467102,0.08883603,0.14614956,0.08796151,0.06853839,0.021167597,0.005064096,0.0023273225,0.00688626,0.029668596,0.008293082,0.06381288,0.030114599,0.0014599066,0.063058905,0.27631044,0.012798471,0.0004798214,0.009628792,1.6979247e-05,0.015432063,0.070861585,0.055538595,0.0005509493,0.0049873274,0.050643306,0.10275014,0.00063006947,0.0009799779,4.0629413e-07,0.04778045,0.08943124,0.00024523708,0.31471202,0.23574044,0.7765304,0.0038737736,0.077192225,0.17826469,11.26529,0.068833195,0.2941542,0.14325953,0.4068203,0.030350229,0.017173382,0.0005621251,0.009328922,0.2075425,0.014397684,0.008610782
165941,0.037120827,0.04516536,0.006881908,0.1296816,0.6369575,0.009327552,0.044827677,0.13247718,0.05990027,0.029912373,0.00018278402,0.00043937046,0.03269356,0.3601812,0.18867536,0.091727875,0.025431694,0.045406967,0.0033232304,0.0021359748,0.031083388,0.016564108,0.018443681,0.28254515,0.00072002254,0.017397927,0.08780061,0.1530727,1.6489705e-06,0.2265313,0.06641886,0.0982797,0.00073745457,0.04943247,0.03688729,0.017815147,0.008721222,0.027879145,0.0555704,0.08224147,0.061106756,0.0060516954,0.004636032,0.00023038872,5.777192e-07,0.00732821,0.0014547823,0.002165574,0.00014356319,0.08543751,0.021685246,0.03343371,0.00062575005,0.1653285,0.021056673,0.021470474,0.05639295,0.09421591,0.0011888277,0.22632408,3.4406412e-08,0.008830462,0.008315145,0.14100981,0.095220394,2.0795718e-05,0.009455427,0.048308842,0.031848907,0.026512792,0.012783331,0.031538382,0.09459929,0.013170742,0.0019507065,0.004050292,0.0028787085,0.009718734,0.17275205,0.012534413,0.0065531568,0.010637908,0.017955251,0.13523576,0.059237108,0.028068976,0.93647027,0.25196716,0.06624367,0.10271701,0.24580236,0.3005056,0.40534413,0.05390221,0.02372995,0.01584534,0.0007179896,0.009187529,0.04820208,0.010707305,0.03515531,0.042383157,0.073501274,0.002155069,9.72629,0.04266263,0.12679003,0.36583883,0.14911523,0.031770837,0.008794484,0.29007453,0.17750558,0.01809199,0.0026393877,0.09385236
166438,0.35887316,0.013078776,1.0015851,0.5878346,0.0058428287,0.11099758,0.58833015,0.3155788,8.898489e-05,0.008793869,0.0126996,0.059310157,0.0012483245,0.0014785425,0.0987332,0.037795044,0.005570559,0.019998603,0.21900463,0.03325607,0.1225025,0.0057130237,0.7507132,0.26602438,0.07419971,0.005610591,0.0021532776,5.6467456e-06,0.060954016,0.099737234,0.13492541,0.08944504,0.0038106258,0.0012128572,0.0038144165,0.029402507,0.0052621476,0.0049831294,0.0022009197,0.0121994885,0.06288254,0.06367899,0.031112825,0.0151648065,0.1549506,0.06962068,0.016239181,0.04646977,0.1848137,0.03637554,0.04161453,0.046218384,0.003707903,0.08700714,0.00051491446,0.017033359,0.06191732,0.021649009,0.34687814,0.0066243336,0.098666914,0.10765557,0.02410836,0.022278076,0.035600375,0.042978235,0.0137766395,0.00933933,0.017107746,0.0071694115,0.007857922,0.053261872,0.040589716,0.002123102,0.00023716757,0.012575741,0.00088276126,0.030170904,0.04615552,0.0037947183,0.0015562817,0.029731255,0.054675274,0.016853923,0.01622153,0.043882117,0.0420052,0.06451934,0.0012204114,0.014769134,0.043106645,0.20221621,0.2792635,0.191533,0.013426312,0.006257536,0.0022766162,0.021916084,0.04230342,0.043905403,0.0039396943,0.025878701,0.0035144258,0.07855008,12.800105,0.09694704,0.55046463,0.79649556,0.06647274,0.19988267,0.01711219,0.33103955,0.074708425,0.075344086,0.1521814,0.117004454
166640,0.02756284,0.014209789,0.1273297,0.1802195,0.45100275,0.60910416,0.2002523,0.02483536,0.16702609,0.46611482,0.088686615,0.0032436932,0.15902153,0.047903065,0.19152862,0.10198446,0.06042093,0.11200697,0.0033089381,7.77871e-07,0.008378739,0.11290938,0.5628214,0.6426965,0.64835894,1.5240095,0.08131215,0.07755682,0.013446252,0.10293659,0.24971345,0.33070335,0.04471553,0.054137,0.4111889,0.5755331,0.39897114,0.5359938,0.24797185,0.29204133,0.08927036,0.027126493,0.04754578,0.3696479,0.06328599,0.19111237,0.3126925,0.34117213,0.011577652,0.052282993,0.37384102,0.058092088,0.056573108,0.011176173,0.17738608,0.25460574,0.007873167,0.004214383,0.014144376,0.19392392,0.07446162,0.0056551597,0.1366469,0.07688035,0.35744482,0.014096015,0.11595612,0.396783,0.0033012247,0.07589486,0.008033976,0.00093902915,0.019437846,0.07151033,0.09820897,0.28049463,0.4352804,0.55489135,0.049300253,0.4762766,0.3311137,0.11715419,0.0008778171,0.14467296,0.14020519,0.08251991,0.06821604,0.22566834,0.13680483,0.061464846,0.29110837,0.4340937,0.47580212,0.26321414,0.10517448,0.1910762,0.41651154,0.59821296,0.44910362,0.50480986,0.32349917,0.9917143,0.5745723,0.77883106,7.2704864,0.40861845,0.12083296,0.5471287,8.13287e-05,0.39717656,0.28739935,0.05474519,0.25338176,0.4157078,0.512631,0.27296704
167036,0.004035472,0.017762452,0.010903864,0.070715435,1.6543913e-07,0.0011870239,0.010804427,0.57157004,0.0048970203,0.16247763,0.05002406,0.03153175,0.01889625,0.01315888,0.07074078,0.28353807,0.0012259315,0.018075494,0.026513267,0.0012379162,0.018626625,0.0005489438,0.00771022,0.02719904,0.015641391,0.004165469,0.034402646,0.010141101,0.103034675,0.33127668,0.008172209,0.044172525,0.0032331867,0.0065298486,0.00024610033,0.011877111,0.12698084,0.00229543,0.23095633,0.000599721,0.19132936,0.0851523,0.001996827,0.00096548896,0.002185856,0.026674436,0.0015997299,0.00068158744,0.27809697,2.3714783e-06,0.016682109,0.019979738,0.11233851,0.00034980607,0.00095230417,0.030541807,0.106643215,0.0034862945,0.2073429,0.09324312,3.2971402e-05,0.17472164,0.0013221283,1.423151e-05,0.033339333,0.059105247,0.01253444,0.0029234807,0.0042607156,0.010991762,0.0010622093,0.0003749385,0.00082624843,0.030447276,0.083231606,0.0059263255,0.006150297,0.013876616,0.13106397,0.053012587,0.03493565,0.04772153,0.02403746,0.07612331,0.06362869,0.096713595,0.6497713,0.37450254,0.18303573,0.08926398,0.038567074,0.038545847,0.007976301,0.001253519,0.46279114,0.1835725,0.12016011,0.057911295,0.0026684485,0.00074435223,0.018816529,0.0069376132,0.0632438,0.022084918,12.031871,0.37525347,0.61482185,0.1567293,0.109134674,0.1597177,0.011756819,0.041490756,0.010273308,0.10574003,0.11883651,0.18342233
