IID,ROI_0,ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15,ROI_16,ROI_17,ROI_18,ROI_19,ROI_20,ROI_21,ROI_22,ROI_23,ROI_24,ROI_25,ROI_26,ROI_27,ROI_28,ROI_29,ROI_30,ROI_31,ROI_32,ROI_33,ROI_34,ROI_35,ROI_36,ROI_37,ROI_38,ROI_39,ROI_40,ROI_41,ROI_42,ROI_43,ROI_44,ROI_45,ROI_46,ROI_47,ROI_48,ROI_49,ROI_50,ROI_51,ROI_52,ROI_53,ROI_54,ROI_55,ROI_56,ROI_57,ROI_58,ROI_59,ROI_60,ROI_61,ROI_62,ROI_63,ROI_64,ROI_65,ROI_66,ROI_67,ROI_68,ROI_69,ROI_70,ROI_71,ROI_72,ROI_73,ROI_74,ROI_75,ROI_76,ROI_77,ROI_78,ROI_79,ROI_80,ROI_81,ROI_82,ROI_83,ROI_84,ROI_85,ROI_86,ROI_87,ROI_88,ROI_89,ROI_90,ROI_91,ROI_92,ROI_93,ROI_94,ROI_95,ROI_96,ROI_97,ROI_98,ROI_99,ROI_100,ROI_101,ROI_102,ROI_103,ROI_104,ROI_105,ROI_106,ROI_107,ROI_108,ROI_109,ROI_110,ROI_111,ROI_112,ROI_113,ROI_114,ROI_115
129331,0.79548997,0.007909289,0.028397918,0.036156215,0.2253734,0.1301525,0.10624952,0.16340965,0.004556358,0.050943997,0.0008249081,1.0156368,0.32429615,1.1968845,0.8433021,0.0379252,0.29747316,0.9857095,0.013610807,0.02811767,0.005594652,0.21826167,0.20997393,0.22567174,0.43110085,0.54179806,0.6081066,0.055377312,0.0075650355,0.647905,0.2568692,0.23695783,0.017125487,0.1783994,1.1699274,0.6154714,0.37904203,0.023831306,0.073044404,0.13286065,0.26625672,0.006306301,0.074047156,0.07173881,0.18428166,6.6195535e-05,0.41056958,0.009805693,0.20654562,0.09397076,0.18618512,0.23888558,0.30395252,0.19930054,0.005161622,0.0061730025,0.9385321,0.24706583,0.067108944,0.010675463,0.0023936874,0.32475454,0.15857862,0.30997396,0.18592104,0.03319932,0.2845752,0.10010884,0.31964764,0.17904279,0.0041005155,0.07753539,0.011069603,0.2165849,0.3956362,0.16157109,0.72469056,0.44078216,0.8006238,0.8038873,0.116020955,0.6905968,0.00017175385,0.12512635,0.003043367,0.08104814,0.06095102,0.05752884,1.992378,0.7003033,0.33812767,0.0890504,0.019284893,0.075498566,0.064187124,0.00022980645,0.0981162,0.0237616,0.009948591,0.3342722,0.3220133,0.0032260173,0.008365322,0.010148587,0.07569486,0.011599147,1.0520741,0.020425364,0.36871633,0.17581777,0.18239033,0.34928483,0.12491186,0.09708758,0.10942696,0.32564583
129634,0.17019692,0.039239123,0.025255188,0.0036839512,0.0065068505,0.0003677192,0.11907323,0.00031334176,0.014913548,0.064995654,0.021748006,0.07458531,0.025022024,0.05419057,0.40895632,0.74976504,0.019920504,0.0010045056,0.025502944,0.000700494,1.554874,1.5352601,7.823918e-06,0.0042936676,0.0027296839,0.21329781,0.001237035,0.07894185,0.7160522,0.3025059,0.16686815,0.13556944,0.020138504,0.016287366,0.31981954,0.25659359,1.5986491,1.3208433,0.602379,0.04901892,0.36545172,0.09697258,0.13672912,0.6363316,0.090731695,0.09436907,0.16523486,0.07353721,0.00023593869,0.039922856,0.012860188,0.006055183,0.0016039094,0.0086464,0.00044713062,1.0546513,0.017051691,0.4582232,0.051483277,0.00023199829,0.14774351,0.06229626,0.00017044753,0.044643063,0.06743056,0.022512548,0.0005219281,0.008403111,0.00044363615,0.23207399,1.4273605,0.8390105,0.6890964,0.86713815,0.09974397,0.43630755,0.20365953,0.22249898,0.13379003,0.00045786198,0.100168236,0.26137865,0.00039114858,0.012621786,0.91258883,0.009427117,0.5352332,0.26079622,0.0045284987,0.93394053,0.7550302,0.9923449,0.8101419,0.38426927,0.41565597,0.01978937,0.0074850144,0.42218652,0.00016586056,0.31639263,0.99526346,0.061778516,0.6862987,0.1277618,0.36427715,0.00037774065,0.06309774,0.3738537,0.10543272,0.016563453,1.9958576e-05,0.0020017442,0.009615273,0.0028561407,0.023113169,0.12629259
129937,0.52164197,0.1641072,2.7734479e-05,0.08093252,0.6785965,0.30614343,0.03525887,0.008969373,0.1337477,0.2510291,0.3876011,0.24636231,0.3696284,0.14614902,0.002039516,0.045083024,0.12775624,0.2931156,1.5630571,0.67083716,0.175892,0.0013423892,0.246511,0.1594313,0.24970841,0.02512816,0.0063944696,0.00086670223,0.15620576,0.3854991,0.03623085,0.012328888,2.1771452,1.6820623,0.17932548,0.030109439,0.010028122,0.00776562,0.047605697,0.0088493815,0.14649786,0.1446453,0.71226555,0.78418183,0.09299265,0.11298694,0.7784506,0.99690044,0.20717146,0.10407638,0.19713855,0.28860986,0.0010289464,0.3567838,0.04432227,0.010394277,0.37365228,0.009855388,0.00020046318,0.009481934,0.20870815,0.22794731,0.025347605,0.03176586,0.406298,0.105290405,0.030239234,0.08918105,0.770064,0.018493319,0.022377191,0.0012283211,0.12375837,0.005673753,0.008243438,0.13084035,0.11533838,0.112543695,0.12926656,0.18808967,0.006108434,0.3418452,1.3548112,0.0010944153,0.47621253,0.80111504,2.1487336,0.14361607,0.2020918,0.19186433,0.029426614,1.9148616,0.11787399,0.2585636,0.009912756,0.07485933,0.10833032,0.12015594,0.21372746,0.8101143,0.06459091,0.2146695,0.5902445,0.12196502,0.045601286,0.00558381,1.0503855,0.00041340513,0.5775168,0.10211453,0.2557159,0.17799255,0.5520393,0.6120403,0.13783891,0.027527608
130013,1.1892058e-05,0.034211893,0.004311032,0.053524286,0.8908313,0.0078098644,0.022993216,0.04478044,0.96909904,0.058013525,0.013494179,0.16124548,0.03664216,0.16673003,0.15492977,0.27572313,0.3878588,0.5016926,0.51384836,0.18873625,0.06686693,0.08672277,0.04049082,0.08995717,0.013681486,0.12982659,0.43753758,0.12507029,0.2872035,0.29717675,0.5532271,0.62547404,0.4486931,0.38121843,0.00044736508,0.17081864,0.30987042,0.3986953,0.33748886,0.078967944,0.07547577,0.023347154,0.0010395158,0.0021999488,0.06716593,0.004477337,0.008462565,0.5388504,0.34865323,0.00481765,0.43060914,0.08670097,0.19435136,0.49031937,0.5622101,0.11576683,0.057487078,0.17137174,0.022469498,0.16747816,0.37529054,0.008068515,0.20295611,0.0012093642,0.0066545936,0.006176347,0.2920432,0.020340744,0.015314822,0.015567669,0.065721504,0.13523823,0.15046492,0.025594544,0.08217151,0.012575259,0.010140032,0.07604366,0.11577867,0.009531994,0.22888592,0.48348558,0.71780163,1.1016897,0.3869507,0.049870502,1.7204546,0.39115342,0.045100983,0.23432513,0.011557714,0.006595493,0.2770031,0.043630432,0.38957205,0.26630807,0.6926858,0.12905693,0.14681232,0.50194895,0.58014375,0.08859037,0.27300647,0.0038363216,0.0580708,0.07463891,0.0012914687,0.9472417,0.46002713,0.08014648,0.02162888,1.3748258,0.13712046,0.007398106,0.08219341,0.0016358246
130114,0.01966982,0.13393612,0.063788764,0.020263935,0.9254313,0.13476244,0.051259007,0.06394436,0.59172827,0.03946254,0.45509973,0.71619254,0.195427,0.20883188,0.26981792,0.45622814,0.17191432,0.085809074,0.047456313,0.31344193,0.0045334287,0.000116500436,0.00030466495,0.00010888892,0.17162369,0.32457262,0.009695645,0.48045385,0.038604863,0.019260513,0.029113725,0.060522273,0.069187,0.072642036,0.17479518,0.5860916,0.017482538,0.11946483,0.28453603,0.003676417,0.068747275,0.28199762,0.10388729,0.14561598,0.053157903,0.002909845,0.02055923,0.20306188,0.06612249,0.14603907,0.015853526,0.0012945152,0.02483583,0.35826784,0.40862155,0.12443854,0.06580962,0.094853185,0.33230373,1.2117339,0.010129503,0.44103053,0.584084,0.031236287,0.13660471,0.010831196,0.016401986,0.0033263536,0.14041737,0.068071835,0.13634574,0.021246416,0.64059746,0.077515624,0.56478006,0.12341881,0.12901548,0.107224815,0.037831884,0.14682476,0.13953568,0.1457331,0.04841453,0.13685092,0.68474203,0.8617673,1.0035272,0.30208,0.16353883,0.2456952,0.0042925742,0.05959482,0.05624155,0.012019166,1.0441223,1.4002793,0.033829667,0.7390351,0.07431173,0.04644951,0.20328385,0.07080682,0.17551772,0.000529646,0.03215854,0.031369086,0.16367841,0.04318883,0.44813758,0.7300106,0.15092167,0.20262274,0.62922525,0.02224906,0.0983279,0.29778504
130316,0.072365835,0.88291377,0.010112938,0.055146083,0.38941693,0.51599175,0.048982266,0.6813248,0.6904587,0.02369386,0.016582448,0.05537699,0.051583573,0.012525897,0.12084893,0.004657322,1.1724502,0.0017550342,0.18661708,0.0122575015,0.42573988,0.8164609,0.058345266,0.03969261,0.9120063,0.12121109,0.14045064,0.0005087257,0.33393142,0.038562585,0.04637993,0.023169322,0.10194411,0.24544592,1.2692682,0.8280894,1.7095392,0.5490959,0.090199746,0.5698198,0.7464755,0.79501534,0.06166835,0.00023281245,0.0005648927,0.035662044,0.017789587,0.00981719,0.09324387,0.29595003,0.07238949,0.5899,0.010932355,0.008330852,0.16206285,0.45004705,0.0004458337,0.94043136,0.17043154,0.9851037,0.24802493,1.5743369,1.113564,0.22655675,0.41037938,1.0982033,0.0060668117,0.07053188,0.06594465,0.24118815,0.18952487,0.23301528,0.3110691,1.1978015,1.2566692,1.3465388,0.0017449604,0.28964946,2.2699506,0.0052897404,0.91516966,0.08861678,0.3591106,0.47469062,0.265179,0.0035153844,0.011151377,1.1473254,0.25710827,0.34026933,0.028307604,0.013815021,0.12671877,0.0018094296,0.90374696,0.3338643,0.03140886,0.073683314,0.011034923,0.0012554316,0.10125958,0.0023235572,0.8883256,0.07899387,0.63421965,0.08283667,0.29006353,0.065297015,1.0041604,0.19070141,0.11686809,0.033305,0.02002333,0.016682101,0.20283689,0.31172526
130417,0.009792824,0.3274357,0.04522233,0.00040800203,1.532755e-05,0.5093737,0.2359753,0.29575247,0.4670234,1.8214699,0.004124849,1.3734486,0.001590957,2.393519,0.003844422,1.9410824,0.032606903,0.5436335,0.064827904,0.0077689267,0.13387555,0.26107553,0.011989348,0.0006434495,0.35172457,0.050330717,0.06994984,0.7105868,0.05111811,2.0649064,0.009376755,0.05130864,1.1168071,0.23620532,0.24206556,0.06607141,0.028745102,0.9074624,0.6926638,0.016175365,0.07286956,0.25249186,0.015687678,0.15695664,0.19974712,0.119048834,0.12302684,0.030982524,0.3689677,0.006080636,0.6478805,0.0146700265,0.06308012,0.10196246,0.19509685,0.0036622314,0.009738825,0.07594881,0.29240325,0.31415686,0.02153144,0.22002037,0.017077705,0.021063333,0.73034334,0.24368355,0.058097,0.09464397,0.16771573,0.20855448,0.3194147,0.017818743,0.0015451807,0.2902387,0.13407753,0.015938167,0.35930586,0.08912133,0.3551722,0.00323803,0.023131734,0.083536595,0.11436076,0.9101843,0.1442764,0.059796985,0.055018973,0.8328474,0.18589692,0.082740374,0.72131,0.3565639,1.2860734,0.22717153,0.17304648,0.09472759,0.0017677894,0.006841093,0.023579039,0.30358142,1.0687932,1.3556596,0.22036172,0.61210716,0.18927069,0.0037289564,0.21664685,0.03331007,0.32199886,0.9120226,0.25256747,0.12757808,0.07287078,0.0351804,0.013212393,0.09360011
130518,0.02200469,0.13192572,0.81208223,0.02021352,0.9393656,0.016478948,0.13759248,0.069595106,0.14625631,0.008233998,0.5376618,0.12069735,0.18184683,0.776003,0.16336489,0.055696625,0.22052564,0.11699813,0.20738068,0.19853589,0.85267097,1.0499552,0.19476813,0.014274635,0.68349564,0.09948716,0.18235905,0.12912767,0.64816064,0.00011204906,0.035508282,0.07256489,0.054190975,1.236505,1.127574,0.3136153,0.15457991,0.37114796,0.0052827145,3.4763436,0.2794069,0.0031207069,0.14900878,0.048330855,0.028048035,0.10939453,0.32152364,0.012199637,0.010295419,0.11462189,0.015198512,0.0121110305,0.24428292,0.8302173,0.10497396,0.8955527,0.26730308,0.3525426,0.5966413,0.14160298,0.0003207709,0.1470002,0.124184,0.006901326,0.020194283,0.009325238,0.33520573,0.015584547,0.846546,0.5148825,0.000679571,0.20495684,0.88643223,0.04480268,0.24278146,0.5337363,0.9080661,0.76940715,0.34345868,0.07189758,0.22491398,2.5283201e-05,0.10891384,0.015975362,0.80234057,0.40141785,0.008219093,0.36725298,1.2046598,0.19308248,0.0014576641,0.19056572,0.13204436,0.15243945,0.042355914,0.124391906,0.3830471,0.0011393038,0.0259746,0.04383524,0.059951864,0.07576609,0.00020782305,0.001051862,0.18151064,0.093595035,0.28444448,0.00413463,0.22680597,0.018500833,0.010268565,0.6069124,0.0427381,0.0028760517,0.2681101,0.22376212
130619,0.38286725,0.33880854,0.0030183692,0.09616228,0.013768836,0.09469461,0.051886708,0.11284335,0.018483901,0.19055526,0.0018173743,0.0011611944,0.052910704,0.0053412444,0.011424056,0.46823272,0.109269656,0.0006164763,0.05112222,0.17743763,0.20579399,0.18811975,0.027858468,0.0025433532,0.25973746,0.007406819,0.09499325,0.011447936,0.00033618696,0.32960218,0.03950081,0.017707702,0.05122553,3.3413698e-07,0.481988,0.9707732,0.008774172,0.23180686,0.0028114396,0.10629273,0.07098269,2.6879122e-06,0.0049148886,0.60360146,0.021010097,0.002353719,0.004278307,0.04323423,0.063963026,0.002254004,0.00019699089,0.02122053,0.0093695475,0.06563041,0.06162058,0.08559867,0.15829432,0.40541744,0.048349988,0.19055226,0.1583035,0.22284058,0.01268227,0.066754416,1.7811934e-05,5.4512046e-05,0.002065843,0.030000892,0.17402588,0.26833934,0.051304832,0.066190206,0.6747302,0.01816689,0.0011031957,0.000919121,0.02347193,0.022834932,0.15344054,0.035763375,0.0048257685,0.012739806,0.06751754,0.11855335,0.012689527,0.45736837,0.044027984,0.028182004,0.5272435,3.0064292,0.002840848,0.06793633,0.2619369,0.23321477,0.36001384,0.007306541,0.010769714,0.07642416,0.023771139,0.10014151,0.010685741,0.19815981,0.10962464,0.11391525,0.7519998,0.7367064,0.40887827,0.044833153,0.34308174,0.341492,0.442819,0.0010824241,0.35942253,0.0020086837,0.49531317,0.37318072
130720,0.04380945,0.08387312,0.06647906,0.069717824,0.06921485,0.4883727,0.06460233,0.14280792,0.36417875,0.44141126,0.009076375,0.004503676,6.0511775e-05,0.10096164,0.0012060313,0.50123554,0.23262136,0.2994141,0.050415184,1.0783285e-05,0.031087246,0.9677387,0.046664815,0.061542563,0.052825473,0.43722886,0.6403273,2.8181841,0.07338242,0.13211624,0.1031705,0.17611985,0.024386372,0.83752775,0.82853436,0.00040279404,0.22294901,0.1353834,0.044262387,0.09182152,0.00014224643,0.09855463,0.21742931,0.016807081,0.0020383808,0.12516974,0.5314208,0.14852937,0.024266737,0.22346634,0.03613259,0.3539,0.6972446,0.57099134,0.044034094,0.0015055187,0.008986587,0.07841315,0.040565453,1.8128406,0.0005966068,0.08928671,0.08681618,0.0687935,0.0039966586,0.028334357,0.0008007746,0.009404545,0.1422294,0.004841775,0.028575594,0.14427128,0.54612607,0.035517797,0.1713296,0.49201494,0.70107347,0.08738105,0.019598098,0.2783572,0.00034572728,0.07143741,3.6959897e-05,0.44498378,0.13740005,0.025219198,1.1621954,0.48716432,0.0662503,0.012894227,0.37683547,0.018164994,0.0067222067,0.26385573,0.0012159293,0.3797968,0.13171996,0.052534554,0.0025586192,0.15821218,0.009597948,0.9175392,0.0064520063,0.81674844,0.04641202,2.4406281e-05,1.3096842,0.1316898,0.46472755,0.07225572,0.07677191,0.029295474,0.041528266,0.107097775,0.26607442,0.07826679
130821,1.250318,0.19900824,0.10158452,0.22239903,0.047954075,0.116092496,0.34575254,0.0804591,0.10218279,0.0650516,0.43638167,0.1271595,0.13935335,0.09922699,0.013855138,0.0078815045,0.07629928,0.21713558,0.02158038,0.0069710775,0.85166985,0.0001803857,0.06489641,0.06667736,0.0059513203,0.116832316,0.49336782,0.00071059965,0.04699666,0.040792175,0.0026559802,0.0041036876,0.40755084,0.2869728,0.07226742,0.021946456,0.6204392,0.075953625,0.058811486,2.7911958e-05,0.016160214,0.160324,0.32559106,0.20674214,0.12341571,0.18193303,0.13080247,0.04381025,0.079164006,0.0074509233,0.06646541,0.0037194137,0.00068751624,0.465438,0.00054207613,0.046942186,0.8126687,0.039068956,0.97560966,0.27338383,0.47883105,0.06901929,0.16259064,0.13759084,0.008342256,0.008420857,0.19728687,0.14988466,0.0072404216,0.0018639066,0.04898794,0.07190318,0.29845104,0.52261996,0.41447386,0.23152176,0.16433296,0.34548083,0.035144165,0.0030548603,0.0050344057,0.0025073723,0.03258692,0.048946854,0.0060447864,0.21957128,0.5900061,0.0072474377,0.024351057,0.7030899,0.2297964,1.4026643,0.01962604,0.5492376,0.37156507,0.3079789,0.0017604416,0.58283865,0.0005943945,0.3883832,0.043244984,0.0034284794,0.024848258,0.20662808,1.1956109,0.9223477,1.184138,0.0803232,0.116648376,0.004741272,0.0046240105,0.0055362745,0.0077061234,0.65790004,0.96607256,0.008019163
130922,0.5376136,0.023960697,0.0040825694,0.14712527,4.539833e-05,0.1543653,0.07696879,0.6309779,0.011345304,0.029003056,0.15179525,0.11792524,0.011776648,0.24735196,0.00082849676,0.0049453573,0.26256156,0.5532223,0.45967385,0.11164484,0.01390269,0.11081022,0.7006756,1.1256039,0.14180395,0.23717801,0.09959432,0.0045783278,0.43440786,1.1445644,0.037788562,0.44261473,0.5126278,0.004880392,1.0689157,0.43474254,0.09387532,0.74840814,0.15275759,0.09876967,0.095095105,0.15677142,0.46021384,0.0048203915,0.005997345,0.011400618,0.51795024,0.14993386,0.11543702,0.22004718,0.49676818,0.21704131,0.42344955,0.67565465,0.18097582,0.30666518,0.00020058092,0.055139128,0.1352774,0.019974709,0.22578968,0.64984673,0.10667742,0.58684534,0.00073783094,0.4299873,0.0006143505,0.009373217,0.21277086,0.23693654,0.10521367,0.15331182,0.23778535,0.029454524,0.33985946,0.048811138,0.70498455,0.606941,0.7351136,1.8854705,0.35089916,2.6218462e-05,0.041614465,0.003752552,0.10050678,1.0137262,0.041240044,0.074322194,0.007918279,0.14691378,0.26016206,0.72772014,0.010086007,0.0011713661,0.25912797,0.23682044,0.06714866,0.012972736,0.11334038,0.011687117,0.045333333,0.05100493,0.15904155,0.01395055,0.025171235,0.05032671,0.1686139,0.25634637,1.2611969,0.056927584,0.12644713,0.0049469494,0.20373735,0.66002065,0.08078974,0.0025958833
131217,0.030881805,0.016380154,0.032564707,0.027686575,0.00019391085,0.20035948,0.07741549,0.027590204,0.010226224,0.016354127,0.15395504,0.034671936,0.026977822,0.026691368,0.007037746,0.15801013,0.096311904,0.041973475,0.09678707,0.009510043,0.07764555,0.00050163816,0.00017592363,0.022125022,0.24896723,0.2810407,0.002627309,0.020729013,0.00498005,0.16611816,0.18025543,0.11700123,0.03707505,0.3747305,0.7144313,0.22470516,0.56531894,0.06093081,0.5283474,0.07448234,0.025148606,0.009026664,0.40696105,0.002921296,4.895792e-06,0.05797839,7.3606643e-06,0.043021087,0.06298202,0.0013669211,0.039549585,0.12255255,0.32318375,0.040560897,0.2428425,0.60644627,0.42590603,0.020669296,0.06286666,0.12382106,0.007577353,0.1350188,0.1035927,0.13361032,0.30098945,0.075939566,0.37661603,0.29033986,0.019608868,0.23415264,0.36368805,0.5558607,0.8915799,0.26093176,0.6476718,0.00080330664,0.27388075,0.20930146,0.0178253,0.01987774,0.0521288,0.029346827,0.028858649,0.0031866943,1.0444949,0.01306173,1.7620819,0.025902545,2.2061687,0.47496292,0.022864504,0.040142555,0.058208972,0.7465182,2.8719455e-07,0.00045887267,0.055249684,0.08663599,0.00033139225,0.15543284,0.05687935,0.6933071,0.038799763,0.12298218,0.00020122089,0.011218375,0.09613334,0.03995566,0.015051847,0.007587682,0.02667891,0.0017941468,0.0050566294,0.0024060677,0.033347502,4.8253092e-05
131419,0.1751058,0.00856327,0.4789326,0.06541096,0.25346643,0.03035038,1.0112872,0.013095414,0.6587251,0.022143222,5.5463497e-06,0.33064604,0.6035452,0.033530086,0.30302313,0.12071787,0.17204484,0.11375185,0.016198073,0.010004756,0.009832499,0.87950313,0.3252405,0.093686596,0.0041799345,0.110242575,0.009634344,0.09578551,0.0045324466,0.01088073,0.14143813,0.023824893,0.06856104,0.014974753,0.002562151,0.07573928,0.27972132,1.0670309,0.08314386,0.30628538,0.13573426,0.22958021,0.0022409055,0.06412252,0.029225644,0.24043413,0.07604689,0.058171015,0.07135166,0.24731693,0.21990722,0.076283835,0.27335683,0.022833763,0.004532671,0.13750118,0.11268397,0.041277383,0.0048679444,0.04347784,0.2154712,0.10773006,0.09317763,0.0031380074,0.23408207,0.06751461,0.035865232,0.17698687,1.9323431e-07,0.04745281,0.051276617,0.332149,0.008470281,0.056598164,0.24464956,0.80143267,0.18197443,0.031713057,0.1194749,0.0001788089,0.059423815,0.13427334,0.51682764,0.001627066,0.45055503,0.21042658,0.084361605,0.036647625,0.5545845,0.19392654,0.14202377,1.5872438e-05,0.048475325,0.0011033581,0.06467684,0.112094276,0.08270609,0.08691771,0.017458053,0.10968932,0.31306705,0.0004172722,0.38787776,0.054266524,0.24484931,0.27402177,0.13512829,0.030993758,0.023646506,0.002479738,0.01395676,0.0037079048,0.020666653,0.052149147,0.022944842,0.054285545
131722,0.0974761,0.56214976,0.030416474,6.718999e-05,0.43666852,0.11226592,0.0073173665,0.061246544,0.10087181,0.48303974,0.48514116,0.95563066,0.19120048,0.6674086,0.06422431,0.20579767,0.246339,0.9600146,0.009195381,5.8242225e-05,0.25098407,0.0028152596,0.0077337124,0.25459492,0.042813282,0.040560536,1.333395,0.08946551,0.26421407,0.543425,0.36534148,0.00403455,1.2671307,0.0242611,0.48299658,0.10614135,0.85315084,0.8775662,0.054747213,0.06032486,0.008627717,1.0563291,0.19196314,0.0771858,0.14814444,0.057300616,0.10734992,0.059848316,0.063734174,0.0015074805,0.6669383,0.0800331,0.12523483,0.033513732,0.2589952,0.03801735,0.007484135,0.4792931,0.0019679402,0.075473905,0.0004432596,0.036238138,0.15789106,0.14347306,0.051480696,0.009073689,0.35555357,0.21972066,0.7964946,0.15083666,0.10000816,0.21461982,0.06695807,0.03495821,0.26038253,0.031239633,0.3011787,0.011159166,0.35944527,0.4485481,0.6325704,0.15021746,0.098134905,0.14453103,0.4161428,0.03869787,0.04826905,0.03170826,0.001152028,1.3159297,0.00037800148,8.686055e-06,0.055574052,0.10887084,0.004898397,0.0032482166,0.06173382,0.56948376,0.008246808,0.15326874,0.030999461,0.13524677,0.009474145,0.17479815,0.07953217,0.13096382,0.14045705,0.66237986,0.054487687,0.23910727,0.50734574,0.5149287,0.39457226,0.3469379,0.2961225,0.06417536
131823,0.44339183,0.012155016,0.37935194,0.00010929794,0.37363333,0.21912217,0.1991411,0.07392193,0.18312465,0.0146147255,0.045689907,0.31985715,0.009249531,0.38432905,0.019154804,0.3179738,0.01087162,0.0005023259,0.08315613,0.0119366795,1.485419,0.17671669,0.27077347,0.06402563,0.23963617,0.2079867,0.74102676,0.5233209,6.2962135e-07,0.2246501,0.04921699,0.0028233416,0.35016796,0.2529656,0.18683642,0.7523503,0.1411126,0.50912297,0.013521549,0.009390473,0.12734394,0.02799835,0.022917222,0.012569151,0.10115842,0.010627791,0.344624,3.5281006e-05,0.036183562,0.00053880806,0.24541458,0.09207755,0.3831134,0.23746446,0.043925002,0.06170358,0.018435514,0.0032400992,0.32743025,0.011992474,0.05423483,0.12506169,0.16393852,0.011575023,0.3419912,0.45930222,0.08821351,0.10457142,0.3292776,0.037923317,0.0049095564,0.52176285,0.24570464,0.17478518,0.07035305,0.42112556,0.006601894,0.267572,0.03967323,0.18746115,0.0012155614,0.052332886,0.001093405,0.10068713,0.21886355,0.050226666,0.14837027,0.063541636,0.3648493,0.01928938,0.0028412356,0.1450118,0.2511814,0.0051640077,0.38003317,0.0151850255,0.036684535,0.0014028251,0.003944475,0.034426093,0.66047496,0.07594676,0.4978724,0.00010644352,0.12080855,0.1248066,2.56579,0.6879384,8.764895e-07,0.032889202,0.27203897,0.2292184,0.10722782,0.19455564,0.24847455,1.6802873e-05
131924,0.19866118,0.06294079,0.18793368,0.00019919216,0.04336812,0.07671733,0.030022064,0.029765222,2.6968718,0.48201102,0.134845,0.0092349695,0.050164737,0.23137376,0.2093641,0.39317673,0.022181835,0.015331734,0.095319,0.008698869,0.006604197,0.59711313,0.18884027,0.23801886,0.6096593,0.7378791,0.3464545,0.81899214,0.35004917,0.089247175,0.09126773,0.00039731528,0.10112856,0.24100336,0.24744737,0.1301779,0.75937784,0.022579761,0.12731268,0.030108098,0.0015857951,0.00042087113,0.345899,0.025022825,0.46652153,0.15550223,0.360092,0.108561225,0.59447265,0.056891255,0.029222596,0.06259451,0.13994762,0.09113308,0.5945286,0.019397024,0.00041079638,0.108415164,0.50335646,0.0032900115,0.0037254868,0.024712892,0.03484517,0.0034213285,0.0062719816,0.027745666,0.100063846,0.16488007,0.098971464,0.058411505,0.009613018,0.00010708511,0.91352516,0.349449,0.22389513,0.004082409,0.0054456117,0.20683789,0.20264563,0.02270458,0.10616576,0.20198153,0.022561753,1.2095482,0.27445906,0.018742232,0.0035162522,0.0047986396,0.121744365,0.40005073,0.28329545,0.14483178,1.2972673e-07,0.08472559,0.16435738,0.018668586,0.49053627,2.9121513,0.04216493,0.4268874,0.071136475,0.09533972,2.1761829e-05,0.027560722,0.00304841,0.0017630898,0.15807782,0.13209753,0.10986064,0.3657066,1.1381906,0.23789942,0.025745459,0.00010916774,0.015544474,0.047169708
132017,9.858119e-06,0.12287126,0.00114886,0.050591353,0.00038016003,0.10325114,0.005990128,0.414776,0.06740196,0.027105823,0.09008536,0.35876226,0.00037102296,1.2498356,0.0948971,1.2555562,0.29167798,0.0023575954,0.0040716543,0.03803427,0.31631318,0.5552049,0.010754564,0.0180699,0.0479197,0.08091753,0.24970278,0.68052024,0.016885217,0.15844265,0.017251987,0.0006890127,0.4185723,0.038691442,0.042312063,0.08542953,0.011333009,0.00076535327,0.02554192,0.0072719925,0.5288721,0.12117361,0.0033645632,0.03252417,0.11301232,0.0011362196,0.07543071,0.013107408,0.0077110636,0.014521952,0.02375212,0.012547523,0.0027708965,0.26677945,0.27087936,0.61269414,0.035971954,0.20025614,0.058880657,0.006696192,0.038245104,0.0007494354,0.05855068,0.009374065,7.2751084e-07,0.03210294,0.30941245,0.12717141,0.0025459488,0.11227329,0.33964774,1.2503746,0.35980907,0.87990946,0.59563416,1.0757942,0.24024443,0.8780448,0.2888017,0.11355039,0.025004772,0.010031614,0.3840963,0.123538256,0.0021637203,0.5378032,0.102375776,0.6302458,0.19667757,1.1358944,0.16687909,0.0055704764,0.05132655,0.10321692,0.050647832,0.010802661,0.059058994,0.042353246,0.45365652,0.00952222,0.1540218,0.7858155,0.008056186,0.5058814,0.25916433,0.10883645,0.50148016,2.221689,0.12655032,0.20996842,0.77182215,0.43115488,0.027634233,0.0085946005,0.41734114,0.27743325
